감지일자,SKEL_ID,SKEL_지점명,거리(km),경쟁사_ID,경쟁사_지점명,운영사,용량,경쟁사_주소,총용량
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.422,HM700045,울산도서관,휴맥스이브이,100.0,울산광역시 남구 여천동 1456,
2025-12-18,ST311416,삼산2 공영주차장,0.691,HM700045,울산도서관,휴맥스이브이,100.0,울산광역시 남구 여천동 1456,
2025-12-18,ST311416,삼산2 공영주차장,0.691,HM700045,울산도서관,휴맥스이브이,100.0,울산광역시 남구 여천동 1456,
2025-12-18,ST311417,삼산1 공영주차장,0.624,HM700045,울산도서관,휴맥스이브이,100.0,울산광역시 남구 여천동 1456,
2025-12-18,ST311417,삼산1 공영주차장,0.624,HM700045,울산도서관,휴맥스이브이,100.0,울산광역시 남구 여천동 1456,
2025-12-18,ST317108,기아자동차 언양대리점,0.521,HM700054,서울산보람병원,휴맥스이브이,100.0,울산광역시 울주군 삼남읍 교동리 1569-1,
2025-12-18,ST317108,기아자동차 언양대리점,0.521,HM700054,서울산보람병원,휴맥스이브이,100.0,울산광역시 울주군 삼남읍 교동리 1569-1,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.711,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.711,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311416,삼산2 공영주차장,0.548,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311416,삼산2 공영주차장,0.548,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311417,삼산1 공영주차장,0.596,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311417,삼산1 공영주차장,0.596,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST601238,삼산제일주유소,0.317,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST601238,삼산제일주유소,0.317,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311401,이마트 울산점,0.859,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.711,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.711,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311416,삼산2 공영주차장,0.548,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311416,삼산2 공영주차장,0.548,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311417,삼산1 공영주차장,0.596,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311417,삼산1 공영주차장,0.596,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST601238,삼산제일주유소,0.317,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST601238,삼산제일주유소,0.317,HM700056,울산보람병원,휴맥스이브이,100.0,울산광역시 남구 삼산동 1553-8,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601256,동신셀프주유소,0.766,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601256,동신셀프주유소,0.766,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601256,동신셀프주유소,0.766,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601256,동신셀프주유소,0.766,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601256,동신셀프주유소,0.766,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601256,동신셀프주유소,0.766,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST311407,울산법인택시조합,0.792,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST600518,승진택시,0.719,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
2025-12-18,ST601226,한진주유소,0.836,HM700057,제니스병원,휴맥스이브이,100.0,울산광역시 남구 번영로 160,
